Loyalty#,Country,Province or State,City,Gender,Education,Location Code,Marital Status,LoyaltyStatus,EnrollmentType,Income_Bins,Preferred_Season,CLV_Bins,Loyalty#
159359,Canada,Newfoundland,St. John's,female,Bachelor,Rural,Married,Star,Standard,High,Autumn_Flights,Medium,159359
422349,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Medium,422349
607117,Canada,Nova Scotia,Halifax,male,Bachelor,Rural,Married,Star,Standard,High,Autumn_Flights,Medium,607117
574163,Canada,Ontario,Toronto,male,College,Rural,Single,Star,Standard,Low,Winter_Flights,Medium,574163
358513,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Medium,358513
444661,Canada,British Columbia,Dawson Creek,female,High School or Below,Urban,Married,Star,Standard,Low,Spring_Flights,Medium,444661
877034,Canada,Prince Edward Island,Charlottetown,female,College,Urban,Divorced,Star,Standard,Low,Winter_Flights,Medium,877034
447092,Canada,Ontario,Kingston,male,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Medium,447092
370877,Canada,Newfoundland,St. John's,female,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,370877
385593,Canada,British Columbia,Victoria,female,College,Rural,Single,Star,Standard,Low,Summer_Flights,Medium,385593
744234,Canada,Ontario,Toronto,male,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Medium,744234
503560,Canada,New Brunswick,Fredericton,male,College,Urban,Single,Star,Standard,Low,Spring_Flights,Medium,503560
561481,Canada,Quebec,Montreal,female,College,Rural,Single,Star,Standard,Low,Summer_Flights,Medium,561481
245227,Canada,Ontario,Toronto,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,245227
882718,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,Medium,Spring_Flights,Medium,882718
951116,Canada,Ontario,Toronto,female,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,951116
112393,Canada,Ontario,Trenton,female,College,Urban,Single,Star,Standard,Low,Summer_Flights,Medium,112393
716932,Canada,Ontario,Toronto,male,Bachelor,Suburban,Married,Star,Standard,Low,Summer_Flights,Medium,716932
528712,Canada,British Columbia,Vancouver,female,Bachelor,Suburban,Single,Star,Standard,High,Summer_Flights,Medium,528712
648596,Canada,Quebec,Montreal,male,College,Rural,Single,Star,Standard,Low,Winter_Flights,Medium,648596
145192,Canada,Ontario,Toronto,female,College,Rural,Single,Star,Standard,Low,Non_Travel,Medium,145192
192816,Canada,British Columbia,Vancouver,male,College,Rural,Single,Star,2021 Promotion,Low,Summer_Flights,Medium,192816
115805,Canada,Ontario,Sudbury,male,Bachelor,Rural,Divorced,Star,Standard,Medium,Winter_Flights,Medium,115805
362055,Canada,Alberta,Banff,male,College,Urban,Single,Star,Standard,Low,Spring_Flights,Medium,362055
763618,Canada,Ontario,Toronto,female,College,Rural,Single,Star,Standard,Low,Winter_Flights,Medium,763618
411897,Canada,Quebec,Hull,female,Bachelor,Urban,Married,Star,Standard,Medium,Spring_Flights,Medium,411897
626973,Canada,British Columbia,Dawson Creek,female,College,Rural,Single,Star,Standard,Low,Spring_Flights,Medium,626973
914920,Canada,Nova Scotia,Halifax,female,College,Suburban,Divorced,Star,Standard,Low,Non_Travel,Medium,914920
526629,Canada,Quebec,Montreal,male,Bachelor,Suburban,Married,Star,2021 Promotion,Medium,Summer_Flights,Medium,526629
888901,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Divorced,Star,Standard,Medium,Winter_Flights,Medium,888901
174803,Canada,British Columbia,Vancouver,male,College,Rural,Single,Star,Standard,Low,Summer_Flights,Medium,174803
560505,Canada,Ontario,Thunder Bay,male,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Medium,560505
208375,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Medium,208375
281118,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Medium,281118
289139,Canada,Ontario,Toronto,female,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,289139
107212,Canada,British Columbia,Vancouver,female,Doctor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Medium,107212
514145,Canada,Ontario,Toronto,male,Doctor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,514145
172983,Canada,Alberta,Banff,male,College,Rural,Divorced,Star,Standard,Low,Autumn_Flights,Medium,172983
343605,Canada,Ontario,Toronto,male,College,Suburban,Divorced,Star,Standard,Low,Summer_Flights,Medium,343605
400404,Canada,Alberta,Edmonton,female,College,Suburban,Divorced,Star,Standard,Low,Summer_Flights,Medium,400404
961682,Canada,Ontario,Toronto,male,College,Suburban,Divorced,Star,Standard,Low,Spring_Flights,Medium,961682
645072,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,High,Winter_Flights,Medium,645072
345840,Canada,Quebec,Montreal,female,College,Rural,Divorced,Star,Standard,Low,Summer_Flights,Medium,345840
220802,Canada,Quebec,Montreal,female,College,Rural,Single,Star,Standard,Low,Autumn_Flights,Medium,220802
543326,Canada,Ontario,Toronto,female,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,543326
797675,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Medium,797675
320042,Canada,Quebec,Montreal,male,College,Suburban,Single,Star,Standard,Low,Autumn_Flights,Medium,320042
622610,Canada,New Brunswick,Fredericton,male,College,Rural,Single,Star,Standard,Low,Winter_Flights,Medium,622610
808353,Canada,British Columbia,Whistler,male,College,Urban,Divorced,Star,Standard,Low,Summer_Flights,Medium,808353
275846,Canada,Ontario,Toronto,female,Bachelor,Urban,Divorced,Star,2021 Promotion,Medium,Autumn_Flights,Medium,275846
559721,Canada,Ontario,Toronto,female,College,Rural,Single,Star,2021 Promotion,Low,Spring_Flights,Medium,559721
787911,Canada,British Columbia,Vancouver,male,College,Suburban,Single,Star,Standard,Low,Non_Travel,Medium,787911
577156,Canada,Ontario,Toronto,female,Bachelor,Urban,Divorced,Star,Standard,High,Summer_Flights,Medium,577156
787763,Canada,Manitoba,Winnipeg,male,Bachelor,Suburban,Married,Star,Standard,High,Spring_Flights,Medium,787763
511483,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,511483
830564,Canada,Ontario,Toronto,female,College,Urban,Divorced,Star,Standard,Low,Autumn_Flights,Medium,830564
316644,Canada,Ontario,Sudbury,female,Bachelor,Urban,Divorced,Star,Standard,Medium,Summer_Flights,Medium,316644
506776,Canada,Ontario,Toronto,male,College,Urban,Single,Star,Standard,Low,Summer_Flights,Medium,506776
876538,Canada,Alberta,Edmonton,female,College,Suburban,Single,Star,Standard,Low,Autumn_Flights,Medium,876538
217051,Canada,Quebec,Hull,female,College,Suburban,Single,Star,Standard,Low,Summer_Flights,Medium,217051
832597,Canada,Ontario,Ottawa,female,Master,Urban,Divorced,Star,Standard,Medium,Summer_Flights,Medium,832597
804328,Canada,Ontario,Toronto,female,College,Suburban,Single,Star,Standard,Low,Autumn_Flights,Medium,804328
836665,Canada,Ontario,Toronto,female,Bachelor,Urban,Married,Star,Standard,High,Winter_Flights,Medium,836665
340736,Canada,British Columbia,Vancouver,female,Bachelor,Urban,Married,Star,Standard,Medium,Non_Travel,Medium,340736
584426,Canada,Ontario,Trenton,female,Bachelor,Urban,Married,Star,Standard,Medium,Non_Travel,Medium,584426
805013,Canada,Quebec,Tremblant,female,College,Urban,Married,Star,Standard,Low,Summer_Flights,Medium,805013
740608,Canada,Yukon,Whitehorse,female,Master,Urban,Divorced,Star,Standard,Medium,Summer_Flights,Medium,740608
122456,Canada,Alberta,Calgary,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Medium,122456
366599,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,2021 Promotion,High,Summer_Flights,Medium,366599
857914,Canada,New Brunswick,Moncton,female,Bachelor,Suburban,Married,Star,Standard,High,Summer_Flights,Medium,857914
815718,Canada,Ontario,Toronto,female,College,Suburban,Married,Star,Standard,Low,Summer_Flights,Medium,815718
597237,Canada,British Columbia,Vancouver,female,College,Rural,Married,Star,Standard,Low,Autumn_Flights,Medium,597237
192556,Canada,Quebec,Montreal,male,College,Urban,Single,Star,Standard,Low,Winter_Flights,Medium,192556
358384,Canada,Ontario,Toronto,male,College,Urban,Single,Star,Standard,Low,Summer_Flights,Medium,358384
636177,Canada,British Columbia,Vancouver,female,Doctor,Urban,Married,Star,Standard,Low,Autumn_Flights,Medium,636177
445673,Canada,Alberta,Peace River,male,College,Suburban,Single,Star,Standard,Low,Spring_Flights,Medium,445673
925767,Canada,Ontario,Toronto,male,College,Suburban,Single,Star,2021 Promotion,Low,Spring_Flights,Medium,925767
542089,Canada,Ontario,Toronto,male,College,Suburban,Single,Star,Standard,Low,Winter_Flights,Medium,542089
494062,Canada,Nova Scotia,Halifax,male,Bachelor,Urban,Married,Star,Standard,Medium,Spring_Flights,Medium,494062
392098,Canada,British Columbia,Whistler,male,College,Suburban,Married,Star,Standard,Low,Autumn_Flights,Medium,392098
336451,Canada,Manitoba,Winnipeg,female,Bachelor,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,336451
677976,Canada,Quebec,Montreal,female,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Medium,677976
240942,Canada,Ontario,Toronto,female,College,Suburban,Single,Star,Standard,Low,Summer_Flights,Medium,240942
221204,Canada,Manitoba,Winnipeg,male,Doctor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,221204
473204,Canada,Ontario,Toronto,female,Doctor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Medium,473204
326823,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Medium,326823
745769,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Married,Star,Standard,High,Summer_Flights,Medium,745769
407924,Canada,Alberta,Banff,female,College,Urban,Single,Star,Standard,Low,Non_Travel,Medium,407924
206890,Canada,Ontario,Toronto,female,Bachelor,Rural,Married,Star,Standard,Medium,Spring_Flights,Medium,206890
748174,Canada,Ontario,Toronto,male,College,Rural,Married,Star,Standard,Low,Non_Travel,Medium,748174
604724,Canada,Alberta,Edmonton,female,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,604724
225262,Canada,Ontario,Kingston,male,High School or Below,Urban,Married,Star,Standard,Low,Summer_Flights,Medium,225262
164013,Canada,Ontario,London,female,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Medium,164013
392619,Canada,Ontario,Toronto,male,College,Urban,Single,Star,Standard,Low,Spring_Flights,Medium,392619
794136,Canada,British Columbia,Vancouver,female,College,Rural,Single,Star,Standard,Low,Summer_Flights,Medium,794136
941109,Canada,Alberta,Edmonton,male,Bachelor,Suburban,Married,Star,Standard,High,Autumn_Flights,Medium,941109
691700,Canada,British Columbia,Dawson Creek,female,College,Suburban,Single,Star,Standard,Low,Summer_Flights,Medium,691700
208668,Canada,Saskatchewan,Regina,male,Bachelor,Suburban,Divorced,Star,Standard,High,Autumn_Flights,Medium,208668
636753,Canada,Nova Scotia,Halifax,female,Bachelor,Suburban,Divorced,Star,Standard,High,Autumn_Flights,Medium,636753
191917,Canada,British Columbia,Victoria,male,College,Suburban,Single,Star,Standard,Low,Summer_Flights,Medium,191917
140208,Canada,Quebec,Tremblant,male,Master,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,140208
179590,Canada,Ontario,Thunder Bay,female,Master,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,179590
186539,Canada,Quebec,Montreal,male,Master,Rural,Married,Star,Standard,Medium,Spring_Flights,Medium,186539
345099,Canada,Alberta,Edmonton,male,Master,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,345099
745565,Canada,British Columbia,Whistler,female,Master,Suburban,Married,Star,Standard,Medium,Non_Travel,Medium,745565
767428,Canada,British Columbia,Whistler,male,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,767428
436475,Canada,Ontario,Toronto,female,Master,Suburban,Married,Star,Standard,Low,Autumn_Flights,Medium,436475
893549,Canada,Quebec,Montreal,male,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,893549
751664,Canada,Quebec,Montreal,female,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,751664
876409,Canada,Newfoundland,St. John's,male,Bachelor,Urban,Married,Star,Standard,High,Summer_Flights,Medium,876409
781480,Canada,Quebec,Montreal,female,Bachelor,Urban,Married,Star,Standard,High,Spring_Flights,Medium,781480
251521,Canada,Quebec,Montreal,female,High School or Below,Rural,Single,Star,Standard,Medium,Summer_Flights,Medium,251521
688902,Canada,British Columbia,Vancouver,male,Doctor,Suburban,Married,Star,Standard,Low,Non_Travel,Medium,688902
488811,Canada,Ontario,Sudbury,male,Bachelor,Suburban,Married,Star,2021 Promotion,Medium,Winter_Flights,Medium,488811
918756,Canada,Quebec,Hull,female,Bachelor,Rural,Divorced,Star,Standard,High,Spring_Flights,Medium,918756
442609,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Divorced,Star,Standard,High,Summer_Flights,Medium,442609
780104,Canada,Ontario,Toronto,female,Bachelor,Urban,Divorced,Star,Standard,High,Winter_Flights,Medium,780104
473758,Canada,British Columbia,Victoria,male,Bachelor,Suburban,Married,Star,Standard,Medium,Summer_Flights,Medium,473758
572066,Canada,Ontario,Toronto,female,Doctor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Medium,572066
689000,Canada,British Columbia,Victoria,female,Doctor,Urban,Married,Star,Standard,Medium,Autumn_Flights,Medium,689000
379041,Canada,Nova Scotia,Halifax,female,Bachelor,Rural,Married,Star,Standard,High,Autumn_Flights,Medium,379041
990728,Canada,Ontario,Toronto,male,Bachelor,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,990728
698443,Canada,Ontario,Thunder Bay,female,Bachelor,Suburban,Divorced,Star,Standard,Medium,Summer_Flights,Medium,698443
500248,Canada,British Columbia,West Vancouver,male,Bachelor,Rural,Married,Star,2021 Promotion,Medium,Summer_Flights,Medium,500248
724989,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,724989
385092,Canada,British Columbia,Whistler,female,Bachelor,Rural,Married,Star,2021 Promotion,High,Summer_Flights,Medium,385092
679075,Canada,Quebec,Montreal,female,Bachelor,Urban,Married,Star,Standard,High,Winter_Flights,Medium,679075
489335,Canada,British Columbia,Vancouver,female,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Medium,489335
932261,Canada,Ontario,Kingston,female,Doctor,Suburban,Married,Star,Standard,Low,Non_Travel,Medium,932261
354295,Canada,Quebec,Montreal,male,Bachelor,Rural,Married,Star,Standard,Medium,Winter_Flights,Medium,354295
805574,Canada,British Columbia,Whistler,female,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Medium,805574
227808,Canada,British Columbia,Vancouver,male,Bachelor,Urban,Divorced,Star,2021 Promotion,High,Summer_Flights,Medium,227808
126239,Canada,Quebec,Hull,female,Bachelor,Urban,Married,Star,Standard,High,Spring_Flights,Medium,126239
833317,Canada,Ontario,Toronto,female,Doctor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,833317
884992,Canada,British Columbia,Vancouver,male,Doctor,Suburban,Married,Star,Standard,Medium,Non_Travel,Medium,884992
313673,Canada,Quebec,Montreal,female,College,Rural,Married,Star,Standard,Low,Winter_Flights,Medium,313673
499518,Canada,Ontario,Ottawa,male,Doctor,Urban,Married,Star,Standard,Low,Summer_Flights,Medium,499518
466998,Canada,Prince Edward Island,Charlottetown,male,Bachelor,Rural,Married,Star,Standard,High,Autumn_Flights,Medium,466998
753452,Canada,Ontario,Thunder Bay,female,High School or Below,Rural,Married,Star,Standard,Medium,Summer_Flights,Medium,753452
652047,Canada,British Columbia,Vancouver,male,Bachelor,Rural,Divorced,Star,Standard,Medium,Summer_Flights,Medium,652047
305807,Canada,Ontario,Toronto,male,High School or Below,Urban,Married,Star,Standard,Low,Summer_Flights,Medium,305807
152499,Canada,British Columbia,Vancouver,male,Doctor,Rural,Married,Star,Standard,Low,Autumn_Flights,Medium,152499
449441,Canada,Ontario,Toronto,male,High School or Below,Urban,Divorced,Star,2021 Promotion,Medium,Summer_Flights,Medium,449441
769346,Canada,British Columbia,Vancouver,female,High School or Below,Rural,Divorced,Star,Standard,Medium,Summer_Flights,Medium,769346
150751,Canada,Saskatchewan,Regina,male,Bachelor,Rural,Married,Star,Standard,Medium,Autumn_Flights,Medium,150751
548228,Canada,Nova Scotia,Halifax,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,548228
959027,Canada,Saskatchewan,Regina,female,Bachelor,Rural,Married,Star,Standard,Medium,Non_Travel,Medium,959027
238649,Canada,Ontario,Ottawa,female,Bachelor,Urban,Divorced,Star,Standard,Medium,Summer_Flights,Medium,238649
196905,Canada,Quebec,Tremblant,female,Bachelor,Rural,Married,Star,Standard,High,Summer_Flights,Medium,196905
114700,Canada,British Columbia,Vancouver,female,Doctor,Rural,Married,Star,Standard,Low,Autumn_Flights,Medium,114700
107385,Canada,British Columbia,Vancouver,female,Bachelor,Urban,Divorced,Star,Standard,High,Winter_Flights,Medium,107385
228820,Canada,Saskatchewan,Regina,female,Bachelor,Urban,Divorced,Star,Standard,High,Winter_Flights,Medium,228820
342407,Canada,New Brunswick,Moncton,male,Bachelor,Urban,Married,Star,Standard,Medium,Summer_Flights,Medium,342407
881584,Canada,Alberta,Banff,female,Bachelor,Suburban,Divorced,Star,2021 Promotion,Medium,Autumn_Flights,Medium,881584
133463,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Divorced,Star,Standard,High,Non_Travel,Medium,133463
775158,Canada,Nova Scotia,Halifax,male,Bachelor,Suburban,Divorced,Star,Standard,Medium,Autumn_Flights,Medium,775158
507008,Canada,British Columbia,Victoria,male,College,Suburban,Single,Star,2021 Promotion,Low,Summer_Flights,Medium,507008
123538,Canada,Ontario,Toronto,female,Bachelor,Urban,Married,Star,Standard,Medium,Non_Travel,Medium,123538
187141,Canada,Saskatchewan,Regina,male,College,Rural,Married,Star,2021 Promotion,Low,Autumn_Flights,Medium,187141
783789,Canada,British Columbia,Vancouver,male,Bachelor,Suburban,Married,Star,Standard,Medium,Autumn_Flights,Medium,783789
